source_file,card_id,card_name,status,output_path,source_cdb
c57143342.lua,57143342,"Cir, Malebranche of the Burning Abyss",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cir,_Malebranche_of_the_Burning_Abyss.lua",cards.cdb
c57157964.lua,57157964,Fossil Machine Skull Convoy,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fossil_Machine_Skull_Convoy.lua,cards.cdb
c57160136.lua,57160136,Cynet Mining,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cynet_Mining.lua,cards.cdb
c57182235.lua,57182235,Token Thanksgiving,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Token_Thanksgiving.lua,cards.cdb
c57201737.lua,57201737,Leodrake's Mane,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Leodrake's_Mane.lua,cards.cdb
c57232301.lua,57232301,Shadow Severing Strike,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shadow_Severing_Strike.lua,cards.cdb
c57238939.lua,57238939,Genex Ally Remote,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Genex_Ally_Remote.lua,cards.cdb
c57246528.lua,57246528,Synchro Transcend,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Synchro_Transcend.lua,cards.cdb
c57256127.lua,57256127,Shipping Archfiend,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shipping_Archfiend.lua,test-update.cdb
c57261568.lua,57261568,Flower Cardian Peony with Butterfly,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Flower_Cardian_Peony_with_Butterfly.lua,cards.cdb
c57270476.lua,57270476,Grave Lure,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Grave_Lure.lua,cards.cdb
c57272170.lua,57272170,Evigishki Soul Ogre,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Evigishki_Soul_Ogre.lua,cards.cdb
c57274196.lua,57274196,Enlightenment,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Enlightenment.lua,cards.cdb
c5728014.lua,5728014,A Rival Appears!,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\A_Rival_Appears!.lua,cards.cdb
c57281778.lua,57281778,Ryu Kokki,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ryu_Kokki.lua,cards.cdb
c57282724.lua,57282724,World Gears of Theurlogical Demiurgy,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\World_Gears_of_Theurlogical_Demiurgy.lua,cards.cdb
c572850.lua,572850,Tearlaments Scheiren,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Tearlaments_Scheiren.lua,test-update.cdb
c57285770.lua,57285770,Therion Charge,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Therion_Charge.lua,cards.cdb
c57288064.lua,57288064,Shiranui Samuraisaga,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shiranui_Samuraisaga.lua,cards.cdb
c57288708.lua,57288708,"World Legacy - ""World Chalice""",written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\World_Legacy_-_World_Chalice.lua,cards.cdb
c57294268.lua,57294268,Aleister the Reminiscent,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Aleister_the_Reminiscent.lua,cards.cdb
c57296396.lua,57296396,Nemleria Louve,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Nemleria_Louve.lua,cards.cdb
c57312333.lua,57312333,Amazoness Call,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Amazoness_Call.lua,cards.cdb
c57314798.lua,57314798,Number 100: Numeron Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Number_100_Numeron_Dragon.lua,cards.cdb
c57319935.lua,57319935,Xyz Xtreme !!,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Xyz_Xtreme_!!.lua,cards.cdb
c57329501.lua,57329501,Marincess Dive,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Marincess_Dive.lua,cards.cdb
c57346400.lua,57346400,Guard Dog,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Guard_Dog.lua,cards.cdb
c57348141.lua,57348141,Twilight Eraser,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Twilight_Eraser.lua,cards.cdb
c57354389.lua,57354389,Sentry Soldier of Stone,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sentry_Soldier_of_Stone.lua,cards.cdb
c57355219.lua,57355219,Paradox Fusion,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Paradox_Fusion.lua,cards.cdb
c57357130.lua,57357130,Salamangreat Weasel,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Salamangreat_Weasel.lua,cards.cdb
c57384901.lua,57384901,Interdimensional Warp,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Interdimensional_Warp.lua,cards.cdb
c57409948.lua,57409948,Bombardment Beetle,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Bombardment_Beetle.lua,cards.cdb
c57416183.lua,57416183,Dragonmaid Tidying,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dragonmaid_Tidying.lua,cards.cdb
c57420265.lua,57420265,Fishborg Harpooner,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fishborg_Harpooner.lua,cards.cdb
c57421866.lua,57421866,Level Eater,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Level_Eater.lua,cards.cdb
c57425061.lua,57425061,Vision Fusion,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Vision_Fusion.lua,test-update.cdb
c57433966.lua,57433966,Danger! Excitement! Mystery!,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Danger!_Excitement!_Mystery!.lua,cards.cdb
c57441100.lua,57441100,Herculean Power,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Herculean_Power.lua,cards.cdb
c57448410.lua,57448410,Prima Materiactor,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Prima_Materiactor.lua,cards.cdb
c57450198.lua,57450198,Super Quantal Mech Beast Lusterrex,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Super_Quantal_Mech_Beast_Lusterrex.lua,cards.cdb
c57458399.lua,57458399,Satellite Synchron,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Satellite_Synchron.lua,cards.cdb
c57470761.lua,57470761,Tyrant Wing,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Tyrant_Wing.lua,cards.cdb
c57473560.lua,57473560,Wightprince,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Wightprince.lua,cards.cdb
c57477163.lua,57477163,Frightfur Sheep,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Frightfur_Sheep.lua,cards.cdb
c57482479.lua,57482479,Luminous Soldier,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Luminous_Soldier.lua,cards.cdb
c57496978.lua,57496978,Clashing Souls,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Clashing_Souls.lua,cards.cdb
c57499304.lua,57499304,Reincarnation of the Seventh Emperors,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Reincarnation_of_the_Seventh_Emperors.lua,cards.cdb
c57511992.lua,57511992,Yorishiro of the Aqua,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Yorishiro_of_the_Aqua.lua,cards.cdb
c57523313.lua,57523313,Melffy Fenny,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Melffy_Fenny.lua,cards.cdb
c57541158.lua,57541158,Marincess Sleepy Maiden,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Marincess_Sleepy_Maiden.lua,cards.cdb
c57543573.lua,57543573,Worm Illidan,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Worm_Illidan.lua,cards.cdb
c57549932.lua,57549932,Dawnbreak Gardna,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dawnbreak_Gardna.lua,cards.cdb
c575512.lua,575512,PSY-Frame Circuit,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\PSY-Frame_Circuit.lua,cards.cdb
c57554544.lua,57554544,Fire King Island,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fire_King_Island.lua,cards.cdb
c57566760.lua,57566760,Uzuhime the Manifested Mikanko,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Uzuhime_the_Manifested_Mikanko.lua,cards.cdb
c57568840.lua,57568840,Delta Flyer,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Delta_Flyer.lua,cards.cdb
c57579381.lua,57579381,Darklord Marie,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Darklord_Marie.lua,cards.cdb
c5758500.lua,5758500,Soul Release,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Soul_Release.lua,cards.cdb
c57585212.lua,57585212,Self-Destruct Button,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Self-Destruct_Button.lua,cards.cdb
c57594700.lua,57594700,Schuberta the Melodious Maestra,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Schuberta_the_Melodious_Maestra.lua,cards.cdb
c57605303.lua,57605303,Armed Dragon Thunderbolt,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Armed_Dragon_Thunderbolt.lua,cards.cdb
c57610714.lua,57610714,Cloudian - Eye of the Typhoon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cloudian_-_Eye_of_the_Typhoon.lua,cards.cdb
c57617178.lua,57617178,Sonic Bird,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sonic_Bird.lua,cards.cdb
c57624336.lua,57624336,Archfiend Eccentrick,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Archfiend_Eccentrick.lua,cards.cdb
c5763020.lua,5763020,Weeping Idol,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Weeping_Idol.lua,cards.cdb
c57630503.lua,57630503,Fabled Marcosia,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fabled_Marcosia.lua,cards.cdb
c57647597.lua,57647597,Reptilianne Lamia,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Reptilianne_Lamia.lua,cards.cdb
c57662975.lua,57662975,Darkstorm Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Darkstorm_Dragon.lua,cards.cdb
c57666212.lua,57666212,Kuraz the Light Monarch,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Kuraz_the_Light_Monarch.lua,cards.cdb
c57690191.lua,57690191,Noble Knight Brothers,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Noble_Knight_Brothers.lua,cards.cdb
c57707471.lua,57707471,Number 21: Frozen Lady Justice,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Number_21_Frozen_Lady_Justice.lua,cards.cdb
c57722593.lua,57722593,Konohanasakuya,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Konohanasakuya.lua,cards.cdb
c5772618.lua,5772618,Hi-Speedroid Kitedrake,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Hi-Speedroid_Kitedrake.lua,cards.cdb
c57728570.lua,57728570,Crush Card Virus,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Crush_Card_Virus.lua,cards.cdb
c57731460.lua,57731460,Gladiator Beast Equeste,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gladiator_Beast_Equeste.lua,cards.cdb
c57734012.lua,57734012,Rank-Up-Magic - The Seventh One,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Rank-Up-Magic_-_The_Seventh_One.lua,cards.cdb
c57736667.lua,57736667,Mikanko Dance - Mayowashidori,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mikanko_Dance_-_Mayowashidori.lua,cards.cdb
c57753602.lua,57753602,Gem Flash Energy,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gem_Flash_Energy.lua,cards.cdb
c57761191.lua,57761191,"Metaltron XII, the True Dracombatant",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Metaltron_XII,_the_True_Dracombatant.lua",cards.cdb
c57769391.lua,57769391,Altergeist Pixiel,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Altergeist_Pixiel.lua,cards.cdb
c57774843.lua,57774843,Judgment Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Judgment_Dragon.lua,cards.cdb
c57775790.lua,57775790,Fabled Realm's Revival,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fabled_Realm's_Revival.lua,cards.cdb
c57777714.lua,57777714,Ritual Beast Tamer Zeframpilica,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ritual_Beast_Tamer_Zeframpilica.lua,cards.cdb
c57782164.lua,57782164,Gagagawind,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gagagawind.lua,cards.cdb
c57784563.lua,57784563,Dark Blade the Captain of the Evil World,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dark_Blade_the_Captain_of_the_Evil_World.lua,cards.cdb
c57793869.lua,57793869,The Wicked Eraser,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\The_Wicked_Eraser.lua,cards.cdb
c5779502.lua,5779502,Underdog,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Underdog.lua,cards.cdb
c5780210.lua,5780210,Creation Resonator,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Creation_Resonator.lua,cards.cdb
c57809669.lua,57809669,Hecahands Tartaros,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Hecahands_Tartaros.lua,cards.cdb
c57815601.lua,57815601,Ritual Beast Ambush,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ritual_Beast_Ambush.lua,cards.cdb
c57823578.lua,57823578,Simorgh Sky Battle,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Simorgh_Sky_Battle.lua,cards.cdb
c57827484.lua,57827484,Shadow Delver,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shadow_Delver.lua,cards.cdb
c57831349.lua,57831349,Nine Pillars of Yang Zing,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Nine_Pillars_of_Yang_Zing.lua,cards.cdb
c57835716.lua,57835716,Orcust Harp Horror,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Orcust_Harp_Horror.lua,cards.cdb
c57836546.lua,57836546,Xyz Double Back,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Xyz_Double_Back.lua,cards.cdb
c57839750.lua,57839750,Mother Grizzly,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mother_Grizzly.lua,cards.cdb
c57844634.lua,57844634,Nimble Musasabi,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Nimble_Musasabi.lua,cards.cdb
c57847269.lua,57847269,Clown Crew Matinee Operatics,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Clown_Crew_Matinee_Operatics.lua,cards.cdb
c5786513.lua,5786513,Turn Silence,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Turn_Silence.lua,cards.cdb
c57869175.lua,57869175,Fortune Lady Past,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fortune_Lady_Past.lua,cards.cdb
c57882509.lua,57882509,Mask of Weakness,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mask_of_Weakness.lua,cards.cdb
c57900671.lua,57900671,Cynet Rollback,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cynet_Rollback.lua,cards.cdb
c57902193.lua,57902193,Painful Return,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Painful_Return.lua,cards.cdb
c57902462.lua,57902462,Divine Knight Ishzark,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Divine_Knight_Ishzark.lua,cards.cdb
c57916305.lua,57916305,Witchcrafter Creation,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Witchcrafter_Creation.lua,cards.cdb
c57940938.lua,57940938,Firewall Phantom,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Firewall_Phantom.lua,cards.cdb
c57946551.lua,57946551,Rock Scales,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Rock_Scales.lua,cards.cdb
c57953380.lua,57953380,Card of Safe Return,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Card_of_Safe_Return.lua,cards.cdb
c5795882.lua,5795882,Vampire's Domain,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Vampire's_Domain.lua,cards.cdb
c5795980.lua,5795980,Strike of the Monarchs,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Strike_of_the_Monarchs.lua,cards.cdb
c57962537.lua,57962537,Wind-Up Rat,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Wind-Up_Rat.lua,cards.cdb
c57964143.lua,57964143,Arbitration of White,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Arbitration_of_White.lua,cards.cdb
c57970721.lua,57970721,Drytron Asterism,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Drytron_Asterism.lua,cards.cdb
c57985393.lua,57985393,Broomy,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Broomy.lua,cards.cdb
c57995165.lua,57995165,Extra-Foolish Burial,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Extra-Foolish_Burial.lua,cards.cdb
c57996334.lua,57996334,Dododo Buster,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dododo_Buster.lua,cards.cdb
c5800323.lua,5800323,Poplar of the White Forest,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Poplar_of_the_White_Forest.lua,cards.cdb
c58004362.lua,58004362,Xtra HERO Cross Crusader,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Xtra_HERO_Cross_Crusader.lua,cards.cdb
c58012107.lua,58012107,Alien Psychic,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Alien_Psychic.lua,cards.cdb
c58012707.lua,58012707,Giant Ballpark,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Giant_Ballpark.lua,cards.cdb
c58015506.lua,58015506,Pikeru's Second Sight,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Pikeru's_Second_Sight.lua,cards.cdb
c58016954.lua,58016954,Shaddoll Zefranaga,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shaddoll_Zefranaga.lua,cards.cdb
c58019984.lua,58019984,New World Formation,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\New_World_Formation.lua,cards.cdb
c58036097.lua,58036097,Melffy Playtime Surprise,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Melffy_Playtime_Surprise.lua,cards.cdb
c58036229.lua,58036229,Protectcode Talker,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Protectcode_Talker.lua,cards.cdb
c58053438.lua,58053438,Songs of the Dominators,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Songs_of_the_Dominators.lua,cards.cdb
c58054262.lua,58054262,Machina Force,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Machina_Force.lua,cards.cdb
c58058134.lua,58058134,Slacker Magician,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Slacker_Magician.lua,cards.cdb
c58062306.lua,58062306,Rose Princess,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Rose_Princess.lua,cards.cdb
c58066722.lua,58066722,Alien Stealthbuster,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Alien_Stealthbuster.lua,cards.cdb
c58069384.lua,58069384,Cyber Dragon Nova,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cyber_Dragon_Nova.lua,cards.cdb
c58071123.lua,58071123,Oxygeddon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Oxygeddon.lua,cards.cdb
c58071334.lua,58071334,Snake-Eyes Doomed Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Snake-Eyes_Doomed_Dragon.lua,cards.cdb
